lat,lon,individual,date
-16.9949681,-57.3847225,Picole,"2015-05-18 06:01:22"
-16.9167328,-57.4511169,Anderson,"2015-05-18 07:00:09"
-16.8866814,-57.4074081,Dale,"2015-05-18 07:00:16"
-16.8540008,-57.4440361,Fera,"2015-05-18 07:01:05"
-16.9950292,-57.3846414,Picole,"2015-05-18 07:01:47"
-16.9949925,-57.38466,Picole,"2015-05-18 08:00:16"
-16.8866444,-57.4075286,Dale,"2015-05-18 08:00:30"
-16.9164639,-57.4513608,Anderson,"2015-05-18 08:00:30"
-16.8540742,-57.4440597,Fera,"2015-05-18 08:00:48"
-16.9166881,-57.4514622,Anderson,"2015-05-18 09:00:22"
-16.8867075,-57.4076528,Dale,"2015-05-18 09:00:30"
-16.8539519,-57.4439636,Fera,"2015-05-18 09:00:48"
-16.9167811,-57.4505842,Anderson,"2015-05-18 10:00:17"
-16.8863475,-57.4071592,Dale,"2015-05-18 10:00:32"
-16.8539522,-57.4439772,Fera,"2015-05-18 10:00:54"
-16.8539281,-57.4441217,Fera,"2015-05-18 11:00:19"
-16.8866422,-57.4074589,Dale,"2015-05-18 11:00:33"
-16.9168378,-57.4505536,Anderson,"2015-05-18 11:01:01"
-16.8867436,-57.4074503,Dale,"2015-05-18 12:00:04"
-16.8539514,-57.4440039,Fera,"2015-05-18 12:00:22"
-16.9168481,-57.4509219,Anderson,"2015-05-18 12:00:29"
-16.8868614,-57.4074003,Dale,"2015-05-18 13:00:30"
-16.9169489,-57.45092,Anderson,"2015-05-18 14:00:09"
-16.8867011,-57.4075119,Dale,"2015-05-18 14:01:00"
-16.8538517,-57.4439864,Fera,"2015-05-18 14:01:00"
-16.8866372,-57.4075161,Dale,"2015-05-18 15:00:30"
-16.9170281,-57.4507644,Anderson,"2015-05-18 15:00:30"
-16.8539731,-57.4440414,Fera,"2015-05-18 15:01:08"
-16.9169625,-57.4508422,Anderson,"2015-05-18 16:00:17"
-16.8866097,-57.4074675,Dale,"2015-05-18 16:00:20"
-16.8540131,-57.4440117,Fera,"2015-05-18 16:00:30"
-16.8866881,-57.4074339,Dale,"2015-05-18 17:00:27"
-16.8539311,-57.4440422,Fera,"2015-05-18 17:00:30"
-16.9170558,-57.4508883,Anderson,"2015-05-18 17:00:30"
-16.886695,-57.4074936,Dale,"2015-05-18 18:00:12"
-16.9169131,-57.4509392,Anderson,"2015-05-18 18:00:28"
-16.8540675,-57.4440614,Fera,"2015-05-18 18:00:29"
-16.9978811,-57.3825739,Picole,"2015-05-18 18:05:27"
-16.8540856,-57.4439667,Fera,"2015-05-18 19:00:27"
-16.8866381,-57.4088892,Dale,"2015-05-18 19:00:30"
-16.9168811,-57.4508053,Anderson,"2015-05-18 19:00:57"
-16.8539797,-57.4440397,Fera,"2015-05-18 20:00:30"
-16.9170414,-57.4509042,Anderson,"2015-05-18 20:00:30"
-16.9943814,-57.3826019,Picole,"2015-05-18 20:01:13"
-16.8539853,-57.4440578,Fera,"2015-05-18 21:00:20"
-16.9168789,-57.4511569,Anderson,"2015-05-18 21:00:24"
-16.8857825,-57.4084139,Dale,"2015-05-18 21:00:48"
-16.8864753,-57.4073208,Dale,"2015-05-18 22:00:12"
-16.9169436,-57.4508408,Anderson,"2015-05-18 22:00:16"
-16.8539964,-57.4440189,Fera,"2015-05-18 22:00:30"
-16.9944869,-57.3829981,Picole,"2015-05-18 22:01:28"
-16.8867722,-57.4075747,Dale,"2015-05-18 23:00:02"
-16.9170297,-57.4509086,Anderson,"2015-05-18 23:00:30"
-16.8540394,-57.4440053,Fera,"2015-05-18 23:01:24"
-16.9169542,-57.4509036,Anderson,"2015-05-19 00:00:15"
-16.8867369,-57.4075064,Dale,"2015-05-19 00:00:30"
-16.8540064,-57.443945,Fera,"2015-05-19 00:00:38"
-16.9945514,-57.3830494,Picole,"2015-05-19 00:01:15"
-16.9169375,-57.4509381,Anderson,"2015-05-19 01:00:16"
-16.8866939,-57.4074792,Dale,"2015-05-19 01:00:21"
-16.8538803,-57.4440842,Fera,"2015-05-19 01:00:50"
-16.9944206,-57.3830956,Picole,"2015-05-19 01:01:21"
-16.8539681,-57.4439081,Fera,"2015-05-19 02:00:13"
-16.9169411,-57.4510156,Anderson,"2015-05-19 02:00:13"
-16.8866111,-57.4075975,Dale,"2015-05-19 02:00:20"
-16.9944436,-57.3831408,Picole,"2015-05-19 02:01:29"
-16.9170369,-57.4507375,Anderson,"2015-05-19 03:00:29"
-16.8864933,-57.4074369,Dale,"2015-05-19 03:00:48"
-16.99451,-57.3831386,Picole,"2015-05-19 03:01:17"
-16.8538564,-57.4440583,Fera,"2015-05-19 03:01:55"
-16.8866014,-57.4074814,Dale,"2015-05-19 04:00:11"
-16.9165975,-57.4506089,Anderson,"2015-05-19 04:00:22"
-16.9944803,-57.3831358,Picole,"2015-05-19 04:01:30"
-16.8539033,-57.4439594,Fera,"2015-05-19 04:01:48"
-16.9168119,-57.4508394,Anderson,"2015-05-19 05:00:08"
-16.8866758,-57.4074989,Dale,"2015-05-19 05:00:17"
-16.8538408,-57.4440119,Fera,"2015-05-19 05:00:44"
-16.9945672,-57.3830956,Picole,"2015-05-19 05:01:20"
-16.8867514,-57.4073953,Dale,"2015-05-19 06:00:12"
-16.8539464,-57.4440342,Fera,"2015-05-19 06:00:21"
-16.9169408,-57.4508592,Anderson,"2015-05-19 06:00:30"
-16.9944814,-57.3831161,Picole,"2015-05-19 06:01:14"
-16.9193922,-57.4466628,Anderson,"2015-05-19 07:00:16"
-16.8866131,-57.4074769,Dale,"2015-05-19 07:01:21"
-16.8539528,-57.4441003,Fera,"2015-05-19 07:01:35"
-16.9944472,-57.3829811,Picole,"2015-05-19 07:01:53"
-16.8865553,-57.4074925,Dale,"2015-05-19 08:00:13"
-16.9248925,-57.44761,Anderson,"2015-05-19 08:00:27"
-16.8539281,-57.44404,Fera,"2015-05-19 08:00:53"
-16.8538931,-57.4439919,Fera,"2015-05-19 09:00:24"
-16.8867733,-57.4077114,Dale,"2015-05-19 09:00:25"
-16.9944039,-57.3831911,Picole,"2015-05-19 09:00:30"
-16.925805,-57.4524333,Anderson,"2015-05-19 09:00:50"
-16.9259153,-57.4523228,Anderson,"2015-05-19 10:00:13"
-16.8866831,-57.4074094,Dale,"2015-05-19 10:00:30"
-16.8539072,-57.4440233,Fera,"2015-05-19 10:00:30"
-16.9944844,-57.3831458,Picole,"2015-05-19 10:00:45"
-16.9945156,-57.38317,Picole,"2015-05-19 11:00:13"
-16.8866481,-57.4074772,Dale,"2015-05-19 11:00:17"
-16.8539522,-57.4439908,Fera,"2015-05-19 11:00:30"
-16.9258944,-57.4524969,Anderson,"2015-05-19 11:00:52"
-16.9178994,-57.4582881,Anderson,"2015-05-19 12:00:07"
-16.8866639,-57.4075031,Dale,"2015-05-19 12:00:30"
-16.8539528,-57.4440122,Fera,"2015-05-19 12:00:39"
-16.9945053,-57.3831689,Picole,"2015-05-19 12:00:47"
-16.9177917,-57.4638317,Anderson,"2015-05-19 13:00:15"
-16.8866792,-57.407515,Dale,"2015-05-19 13:00:16"
-16.9945142,-57.3831147,Picole,"2015-05-19 13:00:17"
-16.85401,-57.4440297,Fera,"2015-05-19 13:00:26"
-16.8866942,-57.4075067,Dale,"2015-05-19 14:00:08"
-16.9944753,-57.3830639,Picole,"2015-05-19 14:00:13"
-16.8540203,-57.4439628,Fera,"2015-05-19 14:00:37"
-16.9177708,-57.463815,Anderson,"2015-05-19 14:01:17"
-16.9177128,-57.4638036,Anderson,"2015-05-19 15:00:20"
-16.8540308,-57.4440392,Fera,"2015-05-19 15:00:21"
-16.8872331,-57.4077467,Dale,"2015-05-19 15:00:27"
-16.9945114,-57.3830992,Picole,"2015-05-19 15:00:48"
-16.9944258,-57.3832222,Picole,"2015-05-19 16:00:09"
-16.8540103,-57.4439892,Fera,"2015-05-19 16:00:33"
-16.9176925,-57.4638353,Anderson,"2015-05-19 16:00:38"
-16.886715,-57.4075161,Dale,"2015-05-19 16:00:48"
-16.9944103,-57.3831486,Picole,"2015-05-19 16:01:13"
-16.886675,-57.4074711,Dale,"2015-05-19 17:00:07"
-16.8539908,-57.4440758,Fera,"2015-05-19 17:00:33"
-16.8539936,-57.4440167,Fera,"2015-05-19 18:00:24"
-16.8867217,-57.4075008,Dale,"2015-05-19 18:01:00"
-16.9177292,-57.4638639,Anderson,"2015-05-19 18:01:20"
-16.994635,-57.3829517,Picole,"2015-05-19 18:01:48"
-16.8867444,-57.4074372,Dale,"2015-05-19 19:00:14"
-16.8538417,-57.44404,Fera,"2015-05-19 19:01:12"
-16.9176694,-57.4640144,Anderson,"2015-05-19 20:00:21"
-16.8869953,-57.40881,Dale,"2015-05-19 20:00:30"
-16.8540458,-57.4439764,Fera,"2015-05-19 20:00:30"
-16.9937356,-57.3855211,Picole,"2015-05-19 20:01:17"
-16.8866025,-57.4075433,Dale,"2015-05-19 21:00:25"
-16.8539719,-57.4440067,Fera,"2015-05-19 21:01:30"
-16.8866767,-57.4076492,Dale,"2015-05-19 22:00:30"
-16.8539794,-57.4440128,Fera,"2015-05-19 22:00:39"
-16.9176814,-57.4641731,Anderson,"2015-05-19 22:00:56"
-16.9847864,-57.3906742,Picole,"2015-05-19 22:02:56"
-16.8866561,-57.4076261,Dale,"2015-05-19 23:00:16"
-16.8539828,-57.4440425,Fera,"2015-05-19 23:00:54"
-16.9175633,-57.4641272,Anderson,"2015-05-19 23:01:07"
-16.8866794,-57.4076444,Dale,"2015-05-20 00:00:08"
-16.9176106,-57.46426,Anderson,"2015-05-20 00:00:48"
-16.8540233,-57.4440606,Fera,"2015-05-20 00:00:54"
-16.983855,-57.3941497,Picole,"2015-05-20 00:01:30"
-16.8867092,-57.4074844,Dale,"2015-05-20 01:00:33"
-16.8538678,-57.4439381,Fera,"2015-05-20 01:00:59"
-16.9825472,-57.3974181,Picole,"2015-05-20 01:01:19"
-16.8866739,-57.4075247,Dale,"2015-05-20 02:00:17"
-16.8540169,-57.4440556,Fera,"2015-05-20 02:00:24"
-16.9177194,-57.4642911,Anderson,"2015-05-20 02:01:12"
-16.9837869,-57.3949394,Picole,"2015-05-20 02:01:30"
-16.8866853,-57.4074383,Dale,"2015-05-20 03:00:08"
-16.8540644,-57.4441067,Fera,"2015-05-20 03:00:29"
-16.9177725,-57.4643536,Anderson,"2015-05-20 03:02:15"
-16.8861414,-57.4040756,Dale,"2015-05-20 04:00:30"
-16.9841533,-57.3933172,Picole,"2015-05-20 04:01:48"
-16.8539986,-57.4439183,Fera,"2015-05-20 05:00:05"
-16.88617,-57.4033642,Dale,"2015-05-20 05:00:13"
-16.9842089,-57.3933742,Picole,"2015-05-20 05:01:11"
-16.9176617,-57.4642256,Anderson,"2015-05-20 05:01:46"
-16.8861856,-57.4033628,Dale,"2015-05-20 06:00:07"
-16.8539111,-57.4441086,Fera,"2015-05-20 06:00:47"
-16.984255,-57.3934378,Picole,"2015-05-20 06:01:04"
-16.9176853,-57.4642781,Anderson,"2015-05-20 06:02:41"
-16.8539644,-57.4440347,Fera,"2015-05-20 07:00:27"
-16.8861556,-57.4030131,Dale,"2015-05-20 07:00:47"
-16.9176406,-57.4642497,Anderson,"2015-05-20 07:00:48"
-16.8862003,-57.4030211,Dale,"2015-05-20 08:00:07"
-16.8861958,-57.4033233,Dale,"2015-05-20 09:00:14"
-16.8539917,-57.4440356,Fera,"2015-05-20 09:00:54"
-16.8540222,-57.4439917,Fera,"2015-05-20 10:00:31"
-16.8863011,-57.4036369,Dale,"2015-05-20 10:00:54"
-16.8862097,-57.4035925,Dale,"2015-05-20 11:00:14"
-16.8540308,-57.4440664,Fera,"2015-05-20 11:00:48"
-16.8862342,-57.4036456,Dale,"2015-05-20 12:00:21"
-16.8539167,-57.4438881,Fera,"2015-05-20 12:00:30"
-16.8862919,-57.4035958,Dale,"2015-05-20 13:00:14"
-16.8540606,-57.4440764,Fera,"2015-05-20 13:00:48"
-16.8539775,-57.4439903,Fera,"2015-05-20 14:00:14"
-16.8864664,-57.4037261,Dale,"2015-05-20 14:00:15"
-16.9176836,-57.4641475,Anderson,"2015-05-20 14:01:42"
-16.8863064,-57.4036753,Dale,"2015-05-20 15:00:30"
-16.9177231,-57.4640156,Anderson,"2015-05-20 15:00:30"
-16.8540103,-57.4439822,Fera,"2015-05-20 15:00:40"
-16.8862936,-57.403665,Dale,"2015-05-20 16:00:06"
-16.8539719,-57.4440744,Fera,"2015-05-20 16:00:27"
-16.9175472,-57.4645364,Anderson,"2015-05-20 16:00:30"
-16.9174803,-57.4645653,Anderson,"2015-05-20 17:00:24"
-16.8862258,-57.4036256,Dale,"2015-05-20 17:00:30"
-16.853995,-57.4440792,Fera,"2015-05-20 17:00:54"
-16.8862722,-57.4036619,Dale,"2015-05-20 18:00:14"
-16.9171733,-57.4656356,Anderson,"2015-05-20 18:00:39"
-16.8540869,-57.4441036,Fera,"2015-05-20 18:00:48"
-16.8862331,-57.4035906,Dale,"2015-05-20 19:00:06"
-16.8557447,-57.446895,Fera,"2015-05-20 19:00:08"
-16.9174322,-57.4675867,Anderson,"2015-05-20 19:00:27"
-16.8862975,-57.403675,Dale,"2015-05-20 20:00:13"
-16.8566172,-57.4472478,Fera,"2015-05-20 20:00:16"
-16.9162583,-57.47013,Anderson,"2015-05-20 20:00:21"
-16.9163342,-57.47004,Anderson,"2015-05-20 21:00:22"
-16.8864703,-57.4037972,Dale,"2015-05-20 21:00:30"
-16.8566669,-57.4473206,Fera,"2015-05-20 21:01:18"
-16.8864897,-57.4038261,Dale,"2015-05-20 22:00:13"
-16.9163444,-57.4701369,Anderson,"2015-05-20 22:00:16"
-16.8567153,-57.4473386,Fera,"2015-05-20 22:00:48"
-16.8863019,-57.4034814,Dale,"2015-05-20 23:00:06"
-16.8567431,-57.4474011,Fera,"2015-05-20 23:00:22"
-16.9162803,-57.4699228,Anderson,"2015-05-20 23:01:00"
-16.9164692,-57.4701531,Anderson,"2015-05-21 00:00:14"
-16.8863867,-57.4036294,Dale,"2015-05-21 00:00:16"
-16.8567758,-57.4473794,Fera,"2015-05-21 00:00:48"
-16.8573856,-57.4482189,Fera,"2015-05-21 01:00:02"
-16.8862328,-57.4035767,Dale,"2015-05-21 01:00:30"
-16.9163839,-57.4698889,Anderson,"2015-05-21 01:00:31"
-16.8578672,-57.4491886,Fera,"2015-05-21 02:00:11"
-16.8863003,-57.4036161,Dale,"2015-05-21 02:00:19"
-16.9158206,-57.4707442,Anderson,"2015-05-21 02:01:24"
-16.8867256,-57.4036311,Dale,"2015-05-21 03:00:15"
-16.9156319,-57.4708133,Anderson,"2015-05-21 03:00:15"
-16.8574789,-57.4487206,Fera,"2015-05-21 03:00:43"
-16.8866889,-57.4036497,Dale,"2015-05-21 04:00:58"
-16.9157094,-57.4708608,Anderson,"2015-05-21 05:00:06"
-16.8867011,-57.4037,Dale,"2015-05-21 05:00:10"
-16.8866908,-57.4036986,Dale,"2015-05-21 06:00:04"
-16.8642219,-57.4360147,Fera,"2015-05-21 06:00:54"
-16.8642256,-57.4360853,Fera,"2015-05-21 07:00:10"
-16.8864733,-57.4037994,Dale,"2015-05-21 07:00:30"
-16.9156811,-57.4708111,Anderson,"2015-05-21 07:00:48"
-16.8641706,-57.4358108,Fera,"2015-05-21 08:00:10"
-16.8866719,-57.4036908,Dale,"2015-05-21 08:00:11"
-16.9157311,-57.4709186,Anderson,"2015-05-21 08:00:30"
-16.8867183,-57.4037,Dale,"2015-05-21 09:00:10"
-16.8641822,-57.4360106,Fera,"2015-05-21 09:00:14"
-16.9157914,-57.4708911,Anderson,"2015-05-21 09:01:18"
-16.9158142,-57.4707119,Anderson,"2015-05-21 10:00:24"
-16.8867136,-57.4037031,Dale,"2015-05-21 10:00:30"
-16.8643019,-57.436105,Fera,"2015-05-21 10:00:48"
-16.8642997,-57.4359739,Fera,"2015-05-21 11:00:09"
-16.886615,-57.4035983,Dale,"2015-05-21 11:00:21"
-16.8867281,-57.4037211,Dale,"2015-05-21 12:00:18"
-16.8642872,-57.4359642,Fera,"2015-05-21 12:00:30"
-16.9158006,-57.4707897,Anderson,"2015-05-21 12:00:48"
-16.8866922,-57.4037,Dale,"2015-05-21 13:00:10"
-16.8642783,-57.4360864,Fera,"2015-05-21 13:00:16"
-16.9157917,-57.4707419,Anderson,"2015-05-21 13:00:19"
-16.8642681,-57.4361389,Fera,"2015-05-21 14:00:07"
-16.8865008,-57.4038414,Dale,"2015-05-21 14:00:12"
-16.9157883,-57.4708142,Anderson,"2015-05-21 14:00:15"
-16.8642744,-57.4361103,Fera,"2015-05-21 15:00:25"
-16.8863383,-57.4036664,Dale,"2015-05-21 15:00:29"
-16.9154631,-57.4712244,Anderson,"2015-05-21 15:00:43"
-16.8642325,-57.4359956,Fera,"2015-05-21 16:00:07"
-16.9156206,-57.4710558,Anderson,"2015-05-21 16:00:21"
-16.8864125,-57.4036703,Dale,"2015-05-21 16:00:48"
-16.8863714,-57.4036922,Dale,"2015-05-21 17:00:10"
-16.9155039,-57.4711547,Anderson,"2015-05-21 17:00:17"
-16.8642678,-57.4360369,Fera,"2015-05-21 17:00:48"
-16.8641425,-57.43602,Fera,"2015-05-21 18:00:07"
-16.9152394,-57.4712592,Anderson,"2015-05-21 18:00:25"
-16.8865786,-57.4038958,Dale,"2015-05-21 18:00:30"
-16.8641447,-57.4359403,Fera,"2015-05-21 19:00:00"
-16.8865328,-57.4039144,Dale,"2015-05-21 19:00:10"
-16.9152669,-57.4712808,Anderson,"2015-05-21 19:00:26"
-16.8864631,-57.4038256,Dale,"2015-05-21 20:00:22"
-16.8642692,-57.4361061,Fera,"2015-05-21 20:00:54"
-16.8642317,-57.4358117,Fera,"2015-05-21 21:00:09"
-16.8864639,-57.4038261,Dale,"2015-05-21 21:00:18"
-16.8864769,-57.4036597,Dale,"2015-05-21 22:00:03"
-16.8641789,-57.4361167,Fera,"2015-05-21 22:00:25"
-16.8642103,-57.4360528,Fera,"2015-05-21 23:00:06"
-16.8864897,-57.4038397,Dale,"2015-05-21 23:00:30"
-16.8642483,-57.4361372,Fera,"2015-05-22 00:00:30"
-16.8668736,-57.4362169,Fera,"2015-05-22 01:00:30"
-16.8670036,-57.4363461,Fera,"2015-05-22 02:00:31"
-16.8669889,-57.4363414,Fera,"2015-05-22 03:00:30"
-16.8670764,-57.4363969,Fera,"2015-05-22 04:00:14"
-16.8670986,-57.4364278,Fera,"2015-05-22 05:00:16"
-16.8670103,-57.4363989,Fera,"2015-05-22 06:00:28"
-16.8670619,-57.4364464,Fera,"2015-05-22 07:00:13"
-16.8669969,-57.4363614,Fera,"2015-05-22 08:00:08"
-16.9945294,-57.3831472,Picole,"2015-05-22 08:00:30"
-16.9945678,-57.3831908,Picole,"2015-05-22 09:00:24"
-16.8670386,-57.4364553,Fera,"2015-05-22 09:00:30"
-16.9945081,-57.3831031,Picole,"2015-05-22 10:00:23"
-16.8669461,-57.4364575,Fera,"2015-05-22 10:00:29"
-16.8670192,-57.4364672,Fera,"2015-05-22 11:00:15"
-16.9943644,-57.383045,Picole,"2015-05-22 11:00:23"
-16.9944508,-57.3831464,Picole,"2015-05-22 12:00:16"
-16.8669944,-57.4365228,Fera,"2015-05-22 12:00:18"
-16.8669856,-57.4364272,Fera,"2015-05-22 13:00:19"
-16.9945028,-57.3830994,Picole,"2015-05-22 13:00:27"
-16.8669919,-57.4364322,Fera,"2015-05-22 14:00:12"
-16.9944281,-57.3832033,Picole,"2015-05-22 14:00:19"
-16.8670219,-57.4365033,Fera,"2015-05-22 15:00:07"
-16.9944608,-57.3832022,Picole,"2015-05-22 15:00:09"
-16.9977253,-57.3828111,Picole,"2015-05-22 16:00:10"
-16.8669808,-57.4364439,Fera,"2015-05-22 16:00:35"
-16.8668606,-57.4363222,Fera,"2015-05-22 17:00:14"
-16.8672128,-57.4371967,Fera,"2015-05-22 18:00:13"
-16.8671817,-57.4372197,Fera,"2015-05-22 19:00:29"
-16.8672647,-57.4373194,Fera,"2015-05-22 20:00:17"
-16.9986083,-57.3803514,Picole,"2015-05-22 20:01:30"
-16.8672339,-57.4372814,Fera,"2015-05-22 21:00:29"
-16.8672361,-57.4372694,Fera,"2015-05-22 22:00:14"
-16.9941942,-57.3854128,Picole,"2015-05-22 22:02:01"
-16.8671628,-57.4372731,Fera,"2015-05-22 23:00:29"
-16.8671931,-57.4370592,Fera,"2015-05-23 00:00:16"
-16.9884553,-57.3885281,Picole,"2015-05-23 01:01:54"
-16.87625,-57.4346181,Fera,"2015-05-23 02:00:54"
-16.9884775,-57.3885456,Picole,"2015-05-23 02:01:16"
-16.9884706,-57.3884519,Picole,"2015-05-23 03:01:02"
-16.8767886,-57.4328194,Fera,"2015-05-23 03:01:28"
-16.8773056,-57.4290197,Fera,"2015-05-23 04:00:54"
-16.9885442,-57.3884208,Picole,"2015-05-23 04:02:59"
-16.8774044,-57.4281733,Fera,"2015-05-23 05:00:14"
-16.9885814,-57.3884164,Picole,"2015-05-23 05:01:30"
-16.87641,-57.4225739,Fera,"2015-05-23 06:00:15"
-16.9884981,-57.3883983,Picole,"2015-05-23 06:01:18"
-16.8754172,-57.4175606,Fera,"2015-05-23 07:00:17"
-16.9885514,-57.3884608,Picole,"2015-05-23 07:01:18"
-16.8753683,-57.41742,Fera,"2015-05-23 08:00:42"
-16.9885458,-57.3884158,Picole,"2015-05-23 08:00:46"
-16.8752644,-57.4174672,Fera,"2015-05-23 09:00:30"
-16.9884542,-57.3883167,Picole,"2015-05-23 09:00:47"
-16.8753061,-57.4174389,Fera,"2015-05-23 10:00:30"
-16.9885281,-57.3883881,Picole,"2015-05-23 10:00:47"
-16.9885092,-57.3885092,Picole,"2015-05-23 11:00:22"
-16.8753592,-57.4174197,Fera,"2015-05-23 11:00:54"
-16.8753142,-57.4174386,Fera,"2015-05-23 12:00:14"
-16.9884603,-57.3884028,Picole,"2015-05-23 12:00:54"
-16.9885111,-57.3884494,Picole,"2015-05-23 13:00:12"
-16.8772628,-57.4171694,Fera,"2015-05-23 13:00:19"
-16.8773131,-57.4171547,Fera,"2015-05-23 14:00:13"
-16.9884914,-57.3884139,Picole,"2015-05-23 14:00:30"
-16.9885303,-57.3883561,Picole,"2015-05-23 15:00:13"
-16.8772958,-57.4171819,Fera,"2015-05-23 15:00:30"
-16.8760308,-57.4161603,Fera,"2015-05-23 16:00:13"
-16.9885197,-57.3883544,Picole,"2015-05-23 16:00:54"
-16.8766603,-57.4148408,Fera,"2015-05-23 17:00:14"
-16.8766353,-57.4147667,Fera,"2015-05-23 18:00:30"
-16.8765675,-57.4147544,Fera,"2015-05-23 19:01:59"
-16.876625,-57.4147861,Fera,"2015-05-23 20:00:54"
-16.8765811,-57.4147719,Fera,"2015-05-23 21:00:30"
-16.877285,-57.4147814,Fera,"2015-05-23 22:00:16"
-16.8771853,-57.4146419,Fera,"2015-05-23 23:00:31"
-16.8791028,-57.4153678,Fera,"2015-05-24 00:01:37"
-16.8837164,-57.4143392,Fera,"2015-05-24 01:00:13"
-16.8824833,-57.4115694,Fera,"2015-05-24 02:00:30"
-16.8876008,-57.4076211,Fera,"2015-05-24 03:00:53"
-16.9777203,-57.3914475,Picole,"2015-05-24 03:02:07"
-16.8865489,-57.4075486,Fera,"2015-05-24 04:00:14"
-16.9777033,-57.3914611,Picole,"2015-05-24 04:01:17"
-16.8867756,-57.4074617,Fera,"2015-05-24 05:00:48"
-16.9776731,-57.3914717,Picole,"2015-05-24 05:01:34"
-16.8868044,-57.4075933,Fera,"2015-05-24 06:00:15"
-16.9776322,-57.3914597,Picole,"2015-05-24 06:01:29"
-16.8866125,-57.4074969,Fera,"2015-05-24 07:00:19"
-16.9776161,-57.3914953,Picole,"2015-05-24 07:01:19"
-16.8867447,-57.4074989,Fera,"2015-05-24 08:00:29"
-16.9776603,-57.3914275,Picole,"2015-05-24 08:01:18"
-16.8866733,-57.40749,Fera,"2015-05-24 09:00:12"
-16.8866897,-57.4074961,Fera,"2015-05-24 10:00:19"
-16.9776747,-57.3914253,Picole,"2015-05-24 10:00:29"
-16.8866694,-57.4074531,Fera,"2015-05-24 11:00:10"
-16.9777183,-57.3914664,Picole,"2015-05-24 11:00:30"
-16.8866839,-57.4074236,Fera,"2015-05-24 12:00:13"
-16.8866994,-57.4075242,Fera,"2015-05-24 13:00:29"
-16.8866756,-57.4074375,Fera,"2015-05-24 14:00:04"
-16.8873828,-57.4086253,Fera,"2015-05-24 15:01:18"
-16.8849772,-57.4089567,Fera,"2015-05-24 16:01:07"
-16.8871294,-57.4090717,Fera,"2015-05-24 17:00:18"
-16.885185,-57.4087869,Fera,"2015-05-24 18:00:19"
-16.9776747,-57.3914117,Picole,"2015-05-24 18:05:00"
-16.8854517,-57.4092617,Fera,"2015-05-24 19:00:14"
-16.8854869,-57.4092758,Fera,"2015-05-24 20:00:48"
-16.9776978,-57.3914297,Picole,"2015-05-24 20:01:20"
-16.88552,-57.4093219,Fera,"2015-05-24 21:00:06"
-16.8865492,-57.4074672,Fera,"2015-05-24 22:00:29"
-16.8864544,-57.4075219,Fera,"2015-05-24 23:00:23"
-16.8866678,-57.4074519,Fera,"2015-05-25 00:00:48"
-16.9776722,-57.3914503,Picole,"2015-05-25 00:02:30"
-16.8865608,-57.4074764,Fera,"2015-05-25 01:00:09"
-16.9776714,-57.3914497,Picole,"2015-05-25 01:01:16"
-16.8866881,-57.4074542,Fera,"2015-05-25 02:00:04"
-16.8867586,-57.4075981,Fera,"2015-05-25 03:00:30"
-16.8866725,-57.4072653,Fera,"2015-05-25 04:00:54"
-16.8865975,-57.4075189,Fera,"2015-05-25 05:00:19"
-16.9775722,-57.3914533,Picole,"2015-05-25 05:01:29"
-16.9167278,-57.4697719,Anderson,"2015-05-25 06:00:09"
-16.886715,-57.4074958,Fera,"2015-05-25 06:00:29"
-16.9776128,-57.3914039,Picole,"2015-05-25 06:01:17"
-16.8867194,-57.4075264,Fera,"2015-05-25 07:00:20"
-16.9165958,-57.4698519,Anderson,"2015-05-25 07:01:00"
-16.9164747,-57.4698311,Anderson,"2015-05-25 08:00:31"
-16.8866756,-57.4075258,Fera,"2015-05-25 08:00:47"
-16.9164717,-57.4697267,Anderson,"2015-05-25 09:00:17"
-16.8867533,-57.4076142,Fera,"2015-05-25 09:00:32"
-16.8867042,-57.4074531,Fera,"2015-05-25 10:00:27"
-16.9163844,-57.4698283,Anderson,"2015-05-25 10:01:49"
-16.916515,-57.4698289,Anderson,"2015-05-25 11:00:18"
-16.8868033,-57.4075178,Fera,"2015-05-25 11:00:23"
-16.9164239,-57.4698047,Anderson,"2015-05-25 12:00:23"
-16.8866144,-57.4074303,Fera,"2015-05-25 12:00:48"
-16.8865797,-57.4074506,Fera,"2015-05-25 13:00:03"
-16.9165839,-57.4698017,Anderson,"2015-05-25 13:00:22"
-16.8866458,-57.4075297,Fera,"2015-05-25 14:00:12"
-16.9165469,-57.4697931,Anderson,"2015-05-25 14:00:50"
-16.8854653,-57.4093469,Fera,"2015-05-25 15:00:22"
-16.9167689,-57.47009,Anderson,"2015-05-25 15:00:22"
-16.9776308,-57.3914111,Picole,"2015-05-25 15:07:53"
-16.9169469,-57.47006,Anderson,"2015-05-25 16:00:30"
-16.885465,-57.4093264,Fera,"2015-05-25 16:00:47"
-16.9776206,-57.3913761,Picole,"2015-05-25 16:01:34"
-16.8854717,-57.4093111,Fera,"2015-05-25 17:00:17"
-16.9137547,-57.4741561,Anderson,"2015-05-25 17:00:17"
-16.8854853,-57.4093219,Fera,"2015-05-25 18:00:02"
-16.9125964,-57.4806,Anderson,"2015-05-25 18:00:53"
-16.8855,-57.4092858,Fera,"2015-05-25 19:00:29"
-16.9127608,-57.4806142,Anderson,"2015-05-25 19:00:30"
